instructor,class_name,year,month,year_month,total_classes_taught,total_revenue,avg_revenue_per_class,avg_attendance_per_class
Instructor_77,PW w/ Aggie Loyola,2024,June,2024-06,1,540.0,540.0,13.0
Instructor_78,BEG. Choreography (Ages 13+),2024,April,2024-04,2,617.65,308.825,17.5
Instructor_79,ADV.  Choreography (Ages 13+),2023,June,2023-06,2,880.7166666666667,440.35833333333335,25.5
Instructor_79,BEG. Choreography (Ages 13+),2023,August,2023-08,1,208.8,208.8,17.0
Instructor_79,BEG. Choreography (Ages 13+),2023,December,2023-12,1,131.9,131.9,14.0
Instructor_79,BEG. Choreography (Ages 13+),2023,July,2023-07,1,342.76666666666665,342.76666666666665,26.0
Instructor_79,BEG. Choreography (Ages 13+),2023,June,2023-06,2,435.16666666666663,217.58333333333331,15.0
Instructor_79,BEG. Choreography (Ages 13+),2023,November,2023-11,2,401.65,200.825,17.0
Instructor_79,BEG. Choreography (Ages 13+),2023,October,2023-10,2,419.4666666666667,209.73333333333335,17.5
Instructor_79,BEG. Choreography (Ages 13+),2023,September,2023-09,3,895.6666666666667,298.5555555555556,22.666666666666668
Instructor_79,BEG. Choreography (Ages 13+),2024,January,2024-01,2,777.9666666666667,388.98333333333335,26.0
Instructor_79,BEG. Choreography (Ages 13+),2024,March,2024-03,1,265.1666666666667,265.1666666666667,24.0
Instructor_8,ADV.  Choreography (Ages 13+),2023,April,2023-04,1,131.75,131.75,8.0
Instructor_8,ADV.  Choreography (Ages 13+),2023,August,2023-08,1,97.75,97.75,8.0
Instructor_8,ADV.  Choreography (Ages 13+),2023,February,2023-02,1,44.25,44.25,5.0
Instructor_8,ADV.  Choreography (Ages 13+),2023,November,2023-11,1,98.33333333333333,98.33333333333333,11.0
Instructor_8,ADV.  Choreography (Ages 13+),2023,September,2023-09,1,46.2,46.2,4.0
Instructor_8,ADV.  Choreography (Ages 13+),2024,April,2024-04,1,152.575,152.575,9.0
Instructor_8,ADV.  Choreography (Ages 13+),2024,December,2024-12,1,55.5,55.5,3.0
Instructor_8,ADV.  Choreography (Ages 13+),2024,March,2024-03,1,41.43333333333333,41.43333333333333,4.0
Instructor_8,ADV.  Choreography (Ages 13+),2024,May,2024-05,1,245.83333333333331,245.83333333333331,14.0
Instructor_8,ADV.  Choreography (Ages 13+),2024,October,2024-10,1,41.5,41.5,2.0
Instructor_8,ADV.  Choreography (Ages 13+),2025,February,2025-02,1,79.56666666666666,79.56666666666666,6.0
Instructor_8,BEG. Choreography (Ages 13+),2023,August,2023-08,1,308.6666666666667,308.6666666666667,16.0
Instructor_8,BEG. Choreography (Ages 13+),2023,December,2023-12,1,539.0,539.0,26.0
Instructor_8,BEG. Choreography (Ages 13+),2023,July,2023-07,3,1370.3166666666666,456.7722222222222,25.333333333333332
Instructor_8,BEG. Choreography (Ages 13+),2023,June,2023-06,3,759.1666666666666,253.05555555555554,15.333333333333334
Instructor_8,BEG. Choreography (Ages 13+),2023,May,2023-05,3,1066.85,355.6166666666666,21.666666666666668
Instructor_8,BEG. Choreography (Ages 13+),2023,November,2023-11,2,484.65,242.325,18.0
Instructor_8,BEG. Choreography (Ages 13+),2023,October,2023-10,4,1217.55,304.3875,16.5
Instructor_8,BEG. Choreography (Ages 13+),2023,September,2023-09,2,705.9833333333333,352.9916666666667,20.0
Instructor_8,BEG. Choreography (Ages 13+),2024,April,2024-04,3,819.9708333333333,273.3236111111111,18.333333333333332
Instructor_8,BEG. Choreography (Ages 13+),2024,August,2024-08,2,916.2166666666667,458.10833333333335,23.5
Instructor_8,BEG. Choreography (Ages 13+),2024,December,2024-12,1,162.7,162.7,11.0
Instructor_8,BEG. Choreography (Ages 13+),2024,February,2024-02,4,1253.95,313.4875,22.0
Instructor_8,BEG. Choreography (Ages 13+),2024,January,2024-01,1,420.51666666666665,420.51666666666665,32.0
Instructor_8,BEG. Choreography (Ages 13+),2024,July,2024-07,1,340.85,340.85,16.0
Instructor_8,BEG. Choreography (Ages 13+),2024,June,2024-06,2,593.25,296.625,15.0
Instructor_8,BEG. Choreography (Ages 13+),2024,March,2024-03,1,428.2375,428.2375,26.0
Instructor_8,BEG. Choreography (Ages 13+),2024,May,2024-05,2,592.2333333333333,296.1166666666667,15.5
Instructor_8,BEG. Choreography (Ages 13+),2024,November,2024-11,2,162.6,81.3,5.5
Instructor_8,BEG. Choreography (Ages 13+),2024,October,2024-10,2,115.69999999999999,57.849999999999994,3.5
Instructor_8,BEG. Choreography (Ages 13+),2024,September,2024-09,3,411.8666666666667,137.2888888888889,7.666666666666667
Instructor_8,Hip Hop 2B (9 - 13),2023,November,2023-11,1,81.0,81.0,6.0
Instructor_8,INT. Choreography (Ages 13+),2023,December,2023-12,1,33.5,33.5,2.0
Instructor_8,INT. Choreography (Ages 13+),2023,September,2023-09,1,413.4,413.4,23.0
Instructor_8,INT. Choreography (Ages 13+),2024,August,2024-08,1,174.75,174.75,9.0
Instructor_8,INT. Choreography (Ages 13+),2024,July,2024-07,2,626.4,313.2,16.0
Instructor_8,INT. Choreography (Ages 13+),2024,June,2024-06,2,470.70000000000005,235.35000000000002,13.5
Instructor_8,INT. Choreography (Ages 13+),2024,March,2024-03,1,150.64166666666665,150.64166666666665,8.0
Instructor_8,INT. Choreography (Ages 13+),2024,November,2024-11,1,175.16666666666666,175.16666666666666,9.0
Instructor_8,KPOP Dance Covers (ages 13+),2024,December,2024-12,1,672.9,672.9,31.0
Instructor_8,KPOP Dance Covers (ages 13+),2024,January,2024-01,2,2062.883333333333,1031.4416666666666,50.0
Instructor_8,KPOP Dance Covers (ages 13+),2024,September,2024-09,1,606.7,606.7,29.0
Instructor_8,KPOP Dance Covers (ages 13+),2025,February,2025-02,2,1002.05,501.025,28.0
Instructor_8,KPOP Dance Covers (ages 13+),2025,January,2025-01,2,1129.8,564.9,30.0
Instructor_8,KPOP Dance Covers (ages 13+),2025,March,2025-03,2,1991.8000000000002,995.9000000000001,50.5
Instructor_8,KPOP Original Choreo (ages 13+),2023,August,2023-08,2,523.85,261.925,13.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,April,2023-04,3,678.5,226.16666666666666,15.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,August,2023-08,4,1326.25,331.5625,20.25
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,December,2023-12,3,520.5,173.5,13.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,February,2023-02,4,1249.5,312.375,18.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,January,2023-01,3,1196.0,398.6666666666667,24.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,July,2023-07,4,1230.9,307.725,19.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,June,2023-06,4,1022.5,255.625,16.25
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,March,2023-03,5,1633.5,326.7,20.2
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,May,2023-05,5,1794.5,358.9,21.4
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,November,2023-11,5,1444.3,288.86,18.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,October,2023-10,4,922.5,230.625,15.75
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2023,September,2023-09,4,1251.8333333333333,312.9583333333333,20.25
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,April,2024-04,4,888.3583333333333,222.08958333333334,23.25
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,August,2024-08,3,781.6833333333333,260.5611111111111,14.333333333333334
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,December,2024-12,3,1190.6666666666665,396.88888888888886,20.666666666666668
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,February,2024-02,3,868.7833333333333,289.59444444444443,21.666666666666668
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,January,2024-01,4,1417.6666666666667,354.4166666666667,25.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,July,2024-07,5,1429.5,285.9,16.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,June,2024-06,4,1103.4666666666667,275.8666666666667,14.5
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,March,2024-03,4,1126.8041666666666,281.70104166666664,26.25
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,May,2024-05,4,993.65,248.4125,12.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,November,2024-11,4,1063.2,265.8,15.0
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,October,2024-10,5,1657.4166666666665,331.4833333333333,19.6
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2024,September,2024-09,4,1351.0666666666666,337.76666666666665,18.75
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2025,February,2025-02,3,1051.2833333333333,350.42777777777775,19.333333333333332
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2025,January,2025-01,4,1062.0,265.5,15.5
Instructor_80,GROOV3: Hip Hop Workout (Ages 13+),2025,March,2025-03,2,621.7666666666667,310.8833333333333,16.5
Instructor_81,KPOP Original Choreo (ages 13+),2024,January,2024-01,1,628.8666666666667,628.8666666666667,33.0
Instructor_82,KPOP Original Choreo (ages 13+),2024,January,2024-01,1,359.35,359.35,18.0
Instructor_83,KPOP Dance Covers (ages 13+),2024,January,2024-01,1,292.5,292.5,13.0
Instructor_84,KPOP Dance Covers (ages 13+),2024,January,2024-01,1,296.3,296.3,16.0
Instructor_85,KPOP Dance Covers (ages 13+),2024,January,2024-01,1,423.21666666666664,423.21666666666664,23.0
Instructor_86,KPOP Dance Covers (ages 13+),2024,January,2024-01,1,683.15,683.15,31.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,August,2023-08,2,1009.8833333333333,504.94166666666666,28.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,December,2023-12,1,607.2333333333333,607.2333333333333,37.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,February,2023-02,2,393.5,196.75,13.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,January,2023-01,2,931.25,465.625,26.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,July,2023-07,2,892.7333333333333,446.3666666666667,28.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,June,2023-06,2,1037.65,518.825,29.5
Instructor_87,ADV.  Choreography (Ages 13+),2023,March,2023-03,3,1231.0,410.3333333333333,22.333333333333332
Instructor_87,ADV.  Choreography (Ages 13+),2023,October,2023-10,1,440.28333333333336,440.28333333333336,25.0
Instructor_87,ADV.  Choreography (Ages 13+),2023,September,2023-09,1,705.7333333333333,705.7333333333333,37.0
Instructor_87,BEG. Choreography (Ages 13+),2023,August,2023-08,1,576.8,576.8,33.0
Instructor_87,OOS Gives Back ,2024,September,2024-09,1,650.0,650.0,26.0
Instructor_88,HOUSE (ages 13+),2023,December,2023-12,1,217.33333333333331,217.33333333333331,12.0
Instructor_89,ADV.  Choreography (Ages 13+),2023,December,2023-12,1,180.43333333333334,180.43333333333334,10.0
Instructor_89,ADV.  Choreography (Ages 13+),2023,November,2023-11,1,98.76666666666667,98.76666666666667,5.0
Instructor_89,ADV.  Choreography (Ages 13+),2023,October,2023-10,2,360.21666666666664,180.10833333333332,12.5
Instructor_89,ADV.  Choreography (Ages 13+),2023,September,2023-09,1,175.8,175.8,13.0
Instructor_89,Dance Improv & Freestyle,2024,April,2024-04,3,385.0,128.33333333333334,4.0
Instructor_89,Dance Improv & Freestyle,2024,February,2024-02,3,732.0,244.0,8.0
Instructor_89,Dance Improv & Freestyle,2024,January,2024-01,3,853.0,284.3333333333333,9.333333333333334
Instructor_89,Dance Improv & Freestyle,2024,March,2024-03,3,465.0,155.0,5.0
Instructor_89,Dance Improv and Freestyle Trial,2024,January,2024-01,1,60.0,60.0,9.0
Instructor_89,Dance Improv and Freestyle Trial,2024,March,2024-03,1,0.0,0.0,3.0
Instructor_89,INT. Choreography (Ages 13+),2023,April,2023-04,1,179.0,179.0,11.0
Instructor_89,INT. Choreography (Ages 13+),2023,August,2023-08,2,856.1666666666667,428.08333333333337,25.5
Instructor_89,INT. Choreography (Ages 13+),2023,June,2023-06,3,1053.3333333333333,351.1111111111111,22.0
Instructor_89,INT. Choreography (Ages 13+),2023,March,2023-03,3,781.5,260.5,14.666666666666666
Instructor_89,INT. Choreography (Ages 13+),2023,May,2023-05,1,356.3333333333333,356.3333333333333,21.0
Instructor_89,That One Feelsy Session,2023,December,2023-12,1,222.0,222.0,23.0
Instructor_9,ADV.  Choreography (Ages 13+),2023,August,2023-08,1,220.65,220.65,16.0
Instructor_9,ADV.  Choreography (Ages 13+),2023,December,2023-12,2,638.0,319.0,19.0
Instructor_9,ADV.  Choreography (Ages 13+),2023,October,2023-10,2,535.1999999999999,267.59999999999997,18.5
Instructor_9,ADV.  Choreography (Ages 13+),2023,September,2023-09,1,342.1666666666667,342.1666666666667,22.0
Instructor_9,ADV.  Choreography (Ages 13+),2024,February,2024-02,1,304.18333333333334,304.18333333333334,16.0
Instructor_9,BEG. Choreography (Ages 13+),2023,April,2023-04,2,534.25,267.125,17.0
Instructor_9,BEG. Choreography (Ages 13+),2023,August,2023-08,1,458.05,458.05,28.0
Instructor_9,BEG. Choreography (Ages 13+),2023,February,2023-02,2,793.0,396.5,21.5
Instructor_9,BEG. Choreography (Ages 13+),2023,January,2023-01,2,1079.75,539.875,27.5
Instructor_9,BEG. Choreography (Ages 13+),2023,July,2023-07,2,806.5666666666666,403.2833333333333,24.0
Instructor_9,BEG. Choreography (Ages 13+),2023,June,2023-06,3,1365.5166666666667,455.1722222222222,25.0
Instructor_9,BEG. Choreography (Ages 13+),2023,March,2023-03,1,349.75,349.75,20.0
Instructor_9,BEG. Choreography (Ages 13+),2023,May,2023-05,2,800.8166666666666,400.4083333333333,23.0
Instructor_9,BEG. Choreography (Ages 13+),2024,April,2024-04,2,1131.05,565.525,41.5
Instructor_9,BEG. Choreography (Ages 13+),2024,August,2024-08,2,1589.3208333333332,794.6604166666666,40.0
Instructor_9,BEG. Choreography (Ages 13+),2024,December,2024-12,1,719.3666666666667,719.3666666666667,40.0
Instructor_9,BEG. Choreography (Ages 13+),2024,February,2024-02,1,924.2541666666666,924.2541666666666,52.0
Instructor_9,BEG. Choreography (Ages 13+),2024,January,2024-01,2,1197.6333333333332,598.8166666666666,35.5
Instructor_9,BEG. Choreography (Ages 13+),2024,July,2024-07,2,1608.5500000000002,804.2750000000001,41.0
Instructor_9,BEG. Choreography (Ages 13+),2024,June,2024-06,2,1430.7166666666667,715.3583333333333,36.0
Instructor_9,BEG. Choreography (Ages 13+),2024,March,2024-03,2,1176.1958333333332,588.0979166666666,40.0
Instructor_9,BEG. Choreography (Ages 13+),2024,May,2024-05,2,1058.2875,529.14375,25.5
Instructor_9,BEG. Choreography (Ages 13+),2024,November,2024-11,2,1240.6333333333332,620.3166666666666,32.0
Instructor_9,BEG. Choreography (Ages 13+),2024,October,2024-10,2,939.25,469.625,25.0
Instructor_9,BEG. Choreography (Ages 13+),2024,September,2024-09,3,1678.3333333333335,559.4444444444445,28.333333333333332
Instructor_9,BEG. Choreography (Ages 13+),2025,February,2025-02,2,719.8166666666666,359.9083333333333,30.0
Instructor_9,BEG. Choreography (Ages 13+),2025,January,2025-01,2,722.95,361.475,22.0
Instructor_9,BEG. Choreography (Ages 13+),2025,March,2025-03,2,1134.3833333333332,567.1916666666666,30.5
Instructor_9,INT. Choreography (Ages 13+),2023,April,2023-04,1,185.75,185.75,15.0
Instructor_9,INT. Choreography (Ages 13+),2023,August,2023-08,3,603.8499999999999,201.2833333333333,12.333333333333334
Instructor_9,INT. Choreography (Ages 13+),2023,December,2023-12,2,429.3833333333333,214.69166666666666,19.5
Instructor_9,INT. Choreography (Ages 13+),2023,February,2023-02,2,199.0,99.5,7.0
Instructor_9,INT. Choreography (Ages 13+),2023,January,2023-01,1,50.0,50.0,4.0
Instructor_9,INT. Choreography (Ages 13+),2023,July,2023-07,2,497.21666666666664,248.60833333333332,15.0
Instructor_9,INT. Choreography (Ages 13+),2023,June,2023-06,2,503.58333333333337,251.79166666666669,15.5
Instructor_9,INT. Choreography (Ages 13+),2023,March,2023-03,3,334.0,111.33333333333333,9.0
Instructor_9,INT. Choreography (Ages 13+),2023,May,2023-05,2,495.44999999999993,247.72499999999997,15.0
Instructor_9,INT. Choreography (Ages 13+),2023,November,2023-11,1,193.26666666666665,193.26666666666665,20.0
Instructor_9,INT. Choreography (Ages 13+),2023,October,2023-10,2,560.7166666666667,280.35833333333335,18.5
Instructor_9,INT. Choreography (Ages 13+),2023,September,2023-09,2,508.65000000000003,254.32500000000002,16.0
Instructor_9,INT. Choreography (Ages 13+),2024,May,2024-05,1,197.4,197.4,10.0
Instructor_9,INT. Choreography (Ages 13+),2024,October,2024-10,1,286.15,286.15,16.0
Instructor_9,Intro to Learning Choreography,2023,April,2023-04,5,1567.0,313.4,7.2
Instructor_9,Intro to Learning Choreography,2023,August,2023-08,3,761.0,253.66666666666666,9.333333333333334
Instructor_9,Intro to Learning Choreography,2023,December,2023-12,3,480.0,160.0,4.0
Instructor_9,Intro to Learning Choreography,2023,February,2023-02,5,1009.0,201.8,5.2
Instructor_9,Intro to Learning Choreography,2023,January,2023-01,8,1613.5,201.6875,5.5
Instructor_9,Intro to Learning Choreography,2023,July,2023-07,1,400.0,400.0,11.0
Instructor_9,Intro to Learning Choreography,2023,June,2023-06,2,720.0,360.0,10.0
Instructor_9,Intro to Learning Choreography,2023,March,2023-03,8,2529.0,316.125,7.25
Instructor_9,Intro to Learning Choreography,2023,May,2023-05,4,1180.0,295.0,8.0
Instructor_9,Intro to Learning Choreography,2023,November,2023-11,3,480.0,160.0,4.333333333333333
Instructor_9,Intro to Learning Choreography,2023,October,2023-10,4,1043.0,260.75,6.5
Instructor_9,Intro to Learning Choreography,2023,September,2023-09,4,1123.0,280.75,7.75
Instructor_9,Intro to Learning Choreography,2024,April,2024-04,6,730.0,121.66666666666667,3.5
Instructor_9,Intro to Learning Choreography,2024,February,2024-02,7,825.0,117.85714285714286,3.4285714285714284
Instructor_9,Intro to Learning Choreography,2024,January,2024-01,5,685.0,137.0,4.2
Instructor_9,Intro to Learning Choreography,2024,June,2024-06,3,0.0,0.0,5.0
Instructor_9,Intro to Learning Choreography,2024,March,2024-03,6,790.0,131.66666666666666,4.5
Instructor_9,Intro to Learning Choreography,2024,May,2024-05,3,70.0,23.333333333333332,5.0
Instructor_9,Intro to Learning Choreography Trial,2024,April,2024-04,1,60.0,60.0,2.0
Instructor_9,Intro to Learning Choreography Trial,2024,January,2024-01,2,30.0,15.0,3.5
Instructor_9,Intro to Learning Choreography Trial,2024,July,2024-07,1,0.0,0.0,1.0
Instructor_9,Intro to Learning Choreography Trial,2024,March,2024-03,2,60.0,30.0,2.5
Instructor_9,KPOP Original Choreo (ages 13+),2024,April,2024-04,1,497.8375,497.8375,24.0
Instructor_9,KPOP Original Choreo (ages 13+),2024,February,2024-02,1,506.46666666666664,506.46666666666664,26.0
Instructor_9,KPOP Original Choreo (ages 13+),2024,March,2024-03,1,433.325,433.325,22.0
Instructor_9,OOS Gives Back ,2024,May,2024-05,1,575.0,575.0,23.0
Instructor_9,PW w/ Nate Souryasack,2024,August,2024-08,4,1170.0,292.5,6.5
Instructor_9,PW w/ Nate Souryasack,2024,July,2024-07,5,1665.0,333.0,8.0
Instructor_9,PW w/ Nate Souryasack,2024,September,2024-09,1,315.0,315.0,7.0
Instructor_9,Performance WS w/ Nate Souryasack,2023,June,2023-06,3,665.0,221.66666666666666,10.0
Instructor_90,INT. Choreography (Ages 13+),2023,November,2023-11,1,140.96666666666667,140.96666666666667,9.0
Instructor_91,BEG. Choreography (Ages 13+),2023,September,2023-09,1,362.4,362.4,19.0
Instructor_92,ADV.  Choreography (Ages 13+),2023,September,2023-09,2,413.23333333333335,206.61666666666667,13.0
Instructor_92,BEG. Choreography (Ages 13+),2023,August,2023-08,1,246.66666666666666,246.66666666666666,12.0
Instructor_92,BEG. Choreography (Ages 13+),2023,July,2023-07,2,280.95,140.475,7.5
Instructor_92,BEG. Choreography (Ages 13+),2023,June,2023-06,1,148.73333333333335,148.73333333333335,14.0
Instructor_92,BEG. Choreography (Ages 13+),2023,May,2023-05,2,406.35,203.175,15.5
Instructor_93,ADV.  Choreography (Ages 13+),2023,August,2023-08,1,859.1,859.1,44.0
Instructor_94,ADV.  Choreography (Ages 13+),2023,August,2023-08,1,262.93333333333334,262.93333333333334,17.0
Instructor_95,VOGUE (13+),2023,August,2023-08,1,444.2,444.2,21.0
Instructor_96,WAACKING (ages 13+),2023,August,2023-08,1,625.0833333333334,625.0833333333334,31.0
Instructor_97,BEG. Choreography (Ages 13+),2023,May,2023-05,2,430.4,215.2,11.5
Instructor_97,INT. Choreography (Ages 13+),2023,April,2023-04,1,157.0,157.0,10.0
Instructor_97,INT. Choreography (Ages 13+),2023,August,2023-08,2,704.6666666666666,352.3333333333333,23.0
Instructor_97,INT. Choreography (Ages 13+),2023,February,2023-02,2,415.75,207.875,10.0
Instructor_97,INT. Choreography (Ages 13+),2023,January,2023-01,1,68.0,68.0,7.0
Instructor_97,INT. Choreography (Ages 13+),2023,July,2023-07,2,762.2,381.1,23.5
Instructor_97,INT. Choreography (Ages 13+),2023,June,2023-06,2,566.3499999999999,283.17499999999995,17.0
Instructor_97,INT. Choreography (Ages 13+),2023,March,2023-03,3,560.25,186.75,11.333333333333334
Instructor_97,INT. Choreography (Ages 13+),2023,May,2023-05,3,558.9166666666666,186.30555555555554,13.0
Instructor_98,KRUMP (ages 13+),2023,April,2023-04,4,306.5,76.625,4.75
Instructor_98,KRUMP (ages 13+),2023,February,2023-02,3,308.75,102.91666666666667,6.333333333333333
Instructor_98,KRUMP (ages 13+),2023,January,2023-01,3,353.5,117.83333333333333,6.666666666666667
Instructor_98,KRUMP (ages 13+),2023,July,2023-07,2,216.75,108.375,6.0
Instructor_98,KRUMP (ages 13+),2023,June,2023-06,3,125.26666666666667,41.75555555555555,3.0
Instructor_98,KRUMP (ages 13+),2023,March,2023-03,2,134.75,67.375,4.5
Instructor_98,KRUMP (ages 13+),2023,May,2023-05,2,50.0,25.0,1.5
Instructor_98,Open Session (Class Pack & OOSub does not apply),2023,August,2023-08,1,110.0,110.0,22.0
Instructor_99,INT. Choreography (Ages 13+),2023,July,2023-07,1,857.35,857.35,42.0
